category,scientific_name,common_names,conservation_status,lifespan_years,mass_kg
Vascular Plant,Linanthus montanus,Mustang Clover,Threatened,12.9,0.213
Vascular Plant,Linanthus nuttallii ssp. pubescens,"Nuttall's Deserttrumpets, Nuttall's Linanthus",,77.2,0.083
Vascular Plant,Navarretia divaricata ssp. divaricata,Divaricate Navarretia,,8.4,0.104
Vascular Plant,Navarretia divaricata ssp. vividior,Divaricate Navarretia,In Recovery,4.1,2.377
Vascular Plant,Navarretia intertexta ssp. intertexta,Needleleaf Navarretia,Species of Concern,98.9,1.039
Vascular Plant,Navarretia viscidula,Sticky Pincushionplant,Species of Concern,4.0,13.462
Vascular Plant,Phlox caespitosa,"Douglas Phlox, Tufted Phlox",,185.5,0.328
Vascular Plant,Phlox condensata,Dwarf Phlox,Species of Concern,13.8,5.984
Vascular Plant,Phlox diffusa,Spreading Phlox,Endangered,171.8,0.45
Vascular Plant,Phlox gracilis,Slender Phlox,Threatened,5.0,7.993
Vascular Plant,Phlox speciosa ssp. occidentalis,Showy Phlox,Species of Concern,64.0,1.674
Vascular Plant,Polemonium californicum,Moving Polemonium,Species of Concern,12.6,19.805
Vascular Plant,Polemonium eximium,Skypilot,Species of Concern,46.2,0.241
Vascular Plant,Anagallis arvensis,"Pimpernel, Scarlet Pimpernel",,26.0,0.056
Vascular Plant,Androsace septentrionalis ssp. subumbellata,Pygmyflower Rockjasmine,,55.9,0.856
Vascular Plant,Dodecatheon alpinum,Alpine Shootingstar,Species of Concern,14.5,1.519
Vascular Plant,Dodecatheon hendersonii,Mosquito Bills,,25.7,15.446
Vascular Plant,Dodecatheon jeffreyi,Sierrra Shootingstar,Species of Concern,49.9,1.115
Vascular Plant,Dodecatheon subalpinum,Sierra Shootingstar,,61.3,4.49
Vascular Plant,Primula suffrutescens,Sierra Primrose,,14.7,1.207
Vascular Plant,Trientalis latifolia,"Broadleaf Starflower, Western Starflower",,20.5,5.831
Vascular Plant,Astragalus bolanderi,Bolander's Milkvetch,Species of Concern,15.8,0.621
Vascular Plant,Astragalus congdonii,Congdon's Milkvetch,,260.5,17.276
Vascular Plant,Astragalus kentrophyta var. danaus,Spiny Milkvetch,Species of Concern,9.8,6.871
Vascular Plant,Astragalus lentiginosus var. ineptus,"Freckled Milkvetch, Homely Milkvetch",,28.3,4.388
Vascular Plant,Astragalus purshii var. lectulus,"Sierran Milkvetch, Woollypod Milkvetch",In Recovery,28.9,32.269
Vascular Plant,Astragalus whitneyi var. whitneyi,"Balloonpod Milkvetch, Whitney's Milkvetch",,37.1,1.412
Vascular Plant,Cercis occidentalis,California Redbud,,85.7,2.954
Vascular Plant,Hoita macrostachya,Large Leather-Root,Species of Concern,28.4,3.615
Vascular Plant,Lathyrus jepsonii var. californicus,California Pea,,21.9,1.687
Vascular Plant,Lathyrus lanszwertii var. aridus,Nevada Pea,In Recovery,12.1,0.252
Vascular Plant,Lathyrus lanszwertii var. lanszwertii,"Lanszwert's Pea, Lanszwert's Peavine",Species of Concern,7.4,0.051
Vascular Plant,Lathyrus latifolius,"Everlasting Peavine, Everlasting-Pea, Perennial Pea, Perennial Peavine, Perennial Sweetpea",Endangered,8.5,1.066
Vascular Plant,Lathyrus sulphureus,"Snub Pea, Sulfur Pea",Species of Concern,27.8,0.837
Vascular Plant,Lotus argophyllus var. fremontii,Fremont's Birdsfoot Trefoil,Threatened,1.5,84.476
Vascular Plant,Lotus crassifolius var. crassifolius,Big Deervetch,In Recovery,90.4,5.025
Vascular Plant,Lotus humistratus,"Foothill Deervetch, Maresfat",,242.0,0.143
Vascular Plant,Lotus micranthus,Desert Deervetch,Threatened,236.3,0.148
Vascular Plant,Lotus nevadensis var. nevadensis,"Nevada Bird's-Foot Trefoil, Nevada Trefoil",In Recovery,32.7,0.068
Vascular Plant,Lotus oblongifolius var. oblongifolius,"Streambank Bird's-Foot Trefoil, Streambank Trefoil",,25.0,4.329
Vascular Plant,Lotus scoparius var. scoparius,Common Deerweed,Species of Concern,20.4,9.823
Vascular Plant,Lotus strigosus,"Bishop's Lotus, Strigose Bird's-Foot Trefoil, Strigose Bird's-Foot-Trefoil",In Recovery,27.6,0.447
Vascular Plant,Lotus wrangelianus,Chilean Bird's-Foot Trefoil,Endangered,12.4,12.519
Vascular Plant,Lupinus adsurgens,Drew's Silky Lupine,In Recovery,11.2,16.257
Vascular Plant,Lupinus albicaulis,Sicklekeel Lupine,Species of Concern,106.4,0.025
Vascular Plant,Lupinus albifrons var. albifrons,Silver Lupine,,95.5,284.592
Vascular Plant,Lupinus andersonii,Anderson's Lupine,,33.2,7.372
Vascular Plant,Lupinus arbustus,"Longspur Lupine, Spurred Lupine",Species of Concern,85.1,0.828
Vascular Plant,Lupinus argenteus var. meionanthus,Lake Tahoe Lupine,Endangered,30.5,0.062
Vascular Plant,Lupinus benthamii,Spider Lupine,Species of Concern,29.0,5.728
Vascular Plant,Lupinus bicolor,"Bicolor Lupine, Miniature Lupine",Threatened,45.6,23.655
Vascular Plant,Lupinus breweri var. breweri,Brewer's Lupine,,9.7,0.435
Vascular Plant,Lupinus breweri var. bryoides,Matted Lupine,,238.6,1.132
Vascular Plant,Lupinus breweri var. grandiflorus,Matted Lupine,Species of Concern,31.2,1.394
Vascular Plant,Lupinus covillei,Shaggy Lupine,Species of Concern,9.2,95.471
Vascular Plant,Lupinus formosus var. formosus,Summer Lupine,,13.0,0.098
Vascular Plant,Lupinus fulcratus,Greenstipule Lupine,,14.3,0.011
Vascular Plant,Lupinus gracilentus,Green Slender Lupine,,11.2,0.147
Vascular Plant,Lupinus grayi,"Gray's Lupine, Sierra Lupine",Endangered,51.5,0.306
Vascular Plant,Lupinus latifolius,"Broadleaf Lupine, Broad-Leaf Lupine",,71.2,54.392
Vascular Plant,Lupinus nanus,"Annual Lupine, Sky Lupine",,62.6,0.962
Vascular Plant,Lupinus pratensis var. pratensis,Inyo Meadow Lupine,Species of Concern,29.1,0.036
Vascular Plant,Lupinus rivularis,Riverbank Lupine,,20.9,0.192
Vascular Plant,Lupinus stiversii,Harlequin Annual Lupine,,56.4,1024.419
Vascular Plant,Medicago polymorpha,"Bur Clover, Bur Medick, Burclover, California Burclover, Toothed Medick",,44.7,0.011
Vascular Plant,Melilotus alba,White Sweetclover,Species of Concern,15.9,2.239
Vascular Plant,Melilotus indica,Sourclover,,27.2,0.265
Vascular Plant,Trifolium bolanderi,Parasol Clover,Species of Concern,32.9,0.074
Vascular Plant,Trifolium breweri,Forest Clover,,7.9,8.285
Vascular Plant,Trifolium ciliolatum,Foothill Clover,Threatened,7.3,6.331
Vascular Plant,Trifolium cyathiferum,Cup Clover,,4.7,135.92
Vascular Plant,Trifolium gracilentum var. gracilentum,Pinpoint Clover,,9.7,0.943
Vascular Plant,Trifolium microcephalum,"Littlehead Clover, Smallhead Clover, Small-Head Clover",Threatened,36.5,0.401
Vascular Plant,Trifolium obtusiflorum,Clammy Clover,,29.1,6.948
Vascular Plant,Trifolium oliganthum,Fewflower Clover,,77.7,11.926
Vascular Plant,Trifolium variegatum,"Whitetip Clover, White-Tip Clover",,20.0,1.143
Vascular Plant,Trifolium willdenovii,Tomcat Clover,,411.1,17.721
Vascular Plant,Trifolium wormskioldii,"Cow Clover, Cows Clover, Sierra Clover",,8.1,2.117
Vascular Plant,Vicia benghalensis,"Purple Vetch, Reddish Tufted Vetch",Species of Concern,16.4,1.175
Vascular Plant,Alnus incana ssp. tenuifolia,"Mountain Alder, Speckled Alder, Thinleaf Alder",,5.6,0.589
Vascular Plant,Alnus rhombifolia,"Rhombie Leaf Alder, White Alder",In Recovery,215.7,7.012
Vascular Plant,Corylus cornuta var. californica,"California Hazel, California Hazelnut",,1.2,34.529
Vascular Plant,Chrysolepis sempervirens,"Bush Chinquapin, Sierra Chinkapin",,90.7,0.672
Vascular Plant,Lithocarpus densiflorus var. echinoides,Tanoak,Endangered,58.0,0.192
Vascular Plant,Quercus chrysolepis,Canyon Live Oak,Species of Concern,14.0,69.851
Vascular Plant,Quercus douglasii,Blue Oak,,17.7,0.015
Vascular Plant,Quercus garryana var. breweri,Oregon White Oak,Species of Concern,22.7,1.355
Vascular Plant,Quercus kelloggii,California Black Oak,Species of Concern,103.3,1.709
Vascular Plant,Quercus lobata,"California White Oak, Valley Oak",In Recovery,14.8,22.48
Vascular Plant,Quercus wislizeni var. wislizeni,Interior Live Oak,,28.4,0.253
Vascular Plant,Myrica hartwegii,"Sierra Bayberry, Sierra Sweet-Bay",,98.1,2.676
Vascular Plant,Garrya fremontii,Bearbrush,Species of Concern,24.6,2.572
Vascular Plant,Asclepias californica,"California Milkweed, Round-Hood Milkweed, Woolly Milkweed",,6.8,0.441
Vascular Plant,Asclepias cordifolia,"Heartleaf Milkweed, Purple Milkweed",Species of Concern,24.6,1.013
Vascular Plant,Asclepias fascicularis,"Mexican Whorled Milkweed, Narrowleaf Milkweed, Narrow-Leaved Milkweed",,112.9,2.839
Vascular Plant,Vinca major,"Bigleaf Periwinkle, Greater Periwinkle, Periwinkle",Threatened,68.4,1.688
Vascular Plant,Centaurium venustum,Charming Centaury,,87.1,4.454
Vascular Plant,Gentiana calycosa,"Mountain Bog Gentian, Rainier Pleated Gentian",Species of Concern,24.9,1.595
Vascular Plant,Gentiana newberryi var. tiogana,Tioga Gentian,Threatened,7.8,5.855
Vascular Plant,Gentianella amarella ssp. acuta,"Autumn Dwarf Gentian, Autumn Dwarfgentian, Autumn Dwarf-Gentian",,23.4,0.47
Vascular Plant,Gentianella tenella ssp. tenella,"Dane's Dwarf Gentian, Dane's Dwarfgentian",Species of Concern,92.6,0.072
Vascular Plant,Gentianopsis holopetala,"Sierra Fringed Gentian, Sierra Gentian",,14.8,21.527
Vascular Plant,Galium aparine,"Bedstraw, Catchweed Bedstraw, Cleavers, Cleaverwort, Goose Grass, Scarthgrass, Stickywilly, Sticky-Willy, White Hedge",,35.8,1.463
Vascular Plant,Galium bolanderi,Bolander's Bedstraw,Species of Concern,33.2,2.582
Vascular Plant,Galium hypotrichium ssp. hypotrichium,Alpine Bedstraw,Endangered,4.0,0.689
Vascular Plant,Galium multiflorum,"Manyflower Bedstraw, Shrubby Bedstraw",,170.7,0.317
Vascular Plant,Galium parisiense,Wall Bedstraw,Species of Concern,16.7,0.426
Vascular Plant,Galium porrigens var. tenue,Graceful Bedstraw,Species of Concern,22.1,0.384
Vascular Plant,Galium sparsiflorum,Sequoia Bedstraw,Threatened,44.0,2.7
Vascular Plant,Galium sparsiflorum ssp. sparsiflorum,Sequoia Bedstraw,,62.1,0.119
Vascular Plant,Erodium botrys,Longbeak Stork's Bill,,16.3,0.938
Vascular Plant,Erodium brachycarpum,Shortfruit Stork's Bill,Species of Concern,42.4,0.227
Vascular Plant,Geranium californicum,California Cranesbill,Endangered,73.6,32.01
Vascular Plant,Geranium carolinianum,"Carolina Crane's-Bill, Carolina Geranium",Endangered,7.5,0.483
Vascular Plant,Geranium dissectum,Cutleaf Geranium,Species of Concern,13.0,1189.116
Vascular Plant,Geranium robertianum,Robert's Geranium,,14.6,109.296
Vascular Plant,Isoetes howellii,Howell's Quillwort,Species of Concern,5.4,0.139
Vascular Plant,Isoetes nuttallii,Nuttall's Quillwort,Endangered,10.8,0.199
Vascular Plant,Glechoma hederacea,"Creeping Charlie, Gill-Over-The-Ground, Ground Ivy, Groundivy, Haymaids",,17.8,0.28
Vascular Plant,Lepechinia calycina,Woodbalm,Species of Concern,9.2,29.85
Vascular Plant,Marrubium vulgare,"Horehound, White Horehound",Species of Concern,106.5,17.694
Vascular Plant,Mentha arvensis,"Field Mint, Wild Mint",Threatened,46.0,2.079
Vascular Plant,Monardella glauca,"Blue Monardella, Gray Monardella, Pale Monardella",Species of Concern,13.5,0.152
Vascular Plant,Monardella lanceolata,"Mustang Mint, Mustang Monardella, Mustang Mountainbalm",Species of Concern,37.9,0.088
Vascular Plant,Monardella odoratissima ssp. pallida,"Alpine Mountainbalm, Mountain Monardella",,7.4,29.438
Vascular Plant,Monardella sheltonii,Shelton's Monardella,Species of Concern,240.0,4.407
Vascular Plant,Pycnanthemum californicum,Sierra Mint,,92.5,0.892
Vascular Plant,Salvia columbariae,Chia,Endangered,4.9,7.617
Vascular Plant,Satureja douglasii,Yerba Buena,,48.6,1.972
Vascular Plant,Scutellaria bolanderi ssp. bolanderi,Sierra Skullcap,Endangered,18.3,18.275
Vascular Plant,Scutellaria siphocampyloides,Grayleaf Skullcap,Species of Concern,7.5,0.238
Vascular Plant,Scutellaria tuberosa,Danny's Skullcap,Species of Concern,7.3,2.039
Vascular Plant,Stachys albens,"White Hedgenettle, Whitestem Hedgenettle",,6.6,0.298
Vascular Plant,Trichostema lanceolatum,Vinegarweed,,10.5,0.859
Vascular Plant,Trichostema oblongum,Oblong Bluecurls,,4.1,2.05
Vascular Plant,Utricularia gibba,"Conespur Bladderpod, Humped Bladderwort",,109.6,2.313
Vascular Plant,Utricularia intermedia,"Flatleaf Bladderwort, Flat-Leaf Bladderwort, Mountain Bladderwort",Species of Concern,156.0,46.293
Vascular Plant,Lindernia dubia,"Moistbank Pimpernel, Shortstalk Lindernia, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",Species of Concern,62.4,1.987
Vascular Plant,Lindernia dubia var. anagallidea,"False Pimpernel, Yellowseed False Pimpernel, Yellow-Seed False Pimpernel",In Recovery,25.2,11.128
Vascular Plant,Fraxinus dipetala,"California Ash, Two-Petal Ash",Species of Concern,15.3,0.015
Vascular Plant,Fraxinus latifolia,Oregon Ash,Threatened,44.3,0.098
Vascular Plant,Castilleja applegatei,"Pine Indian Paintbrush, Wavyleaf Indian Paintbrush, Wavyleaf Paintbrush",,7.7,1.65
Vascular Plant,Castilleja applegatei ssp. disticha,Wavyleaf Indian Paintbrush,,21.9,0.048
Vascular Plant,Castilleja applegatei ssp. pallida,Wavyleaf Indian Paintbrush,Threatened,29.9,18.455
Vascular Plant,Castilleja applegatei ssp. pinetorum,Wavyleaf Indian Paintbrush,Threatened,6.3,39.694
Vascular Plant,Castilleja attenuata,"Attenuate Indian Paintbrush, Indian Paintbrush",,3.8,328.097
Vascular Plant,Castilleja densiflora ssp. densiflora,Denseflower Indian Paintbrush,Species of Concern,15.0,2.373
Vascular Plant,Castilleja exserta ssp. exserta,"Exserted Indian Paintbrush, Owl Clover",,2.5,1.412
Vascular Plant,Castilleja foliolosa,Texas Indian Paintbrush,Threatened,32.3,1.329
Vascular Plant,Castilleja lacera,Cutleaf Indian Paintbrush,Species of Concern,12.5,0.155
Vascular Plant,Castilleja lemmonii,"Lemmon's Indian Paintbrush, Lemmon's Paintbrush",Species of Concern,95.3,1.781
Vascular Plant,Castilleja miniata ssp. miniata,Giant Red Indian Paintbrush,,155.9,0.442
Vascular Plant,Castilleja minor ssp. spiralis,"Annual Indian Paintbrush, Lesser Indian Paintbrush",Endangered,14.6,12.667
Vascular Plant,Castilleja nana,"Dwarf Alpine Indian Paintbrush, Dwarf Alpine Paintbrush",In Recovery,3.5,0.079
Vascular Plant,Castilleja parviflora,Mountain Indian Paintbrush,,91.6,0.088
Vascular Plant,Castilleja pilosa,"Hairy Paintbrush, Parrothead Indian Paintbrush",,2.8,176.147
Vascular Plant,Castilleja tenuis,"Hairy Indian Paintbrush, Slender Paintbrush",Species of Concern,4.6,2.612
Vascular Plant,Cordylanthus rigidus ssp. brevibracteatus,Stiffbranch Bird's Beak,Species of Concern,26.7,0.001
Vascular Plant,Cordylanthus rigidus ssp. rigidus,Stiffbranch Bird's Beak,,17.8,5.058
Vascular Plant,Cordylanthus tenuis ssp. tenuis,"Slender Bird's Beak, Slender Bird'sbeak",Species of Concern,37.5,15.781
Vascular Plant,Orobanche californica ssp. grayana,Gray's Broomrape,,15.4,9.789
Vascular Plant,Orobanche uniflora,"Naked Broomrape, Naked Broom-Rape, Oneflowered Broomrape",Endangered,10.7,0.049
Vascular Plant,Orthocarpus cuspidatus ssp. cryptanthus,"Cryptantha Owlclover, Cryptantha Owl's-Clover",,5.2,0.043
Vascular Plant,Pedicularis attollens,Little Elephantshead,,82.4,0.037
Vascular Plant,Pedicularis semibarbata,"Bearded Lousewort, Pinewoods Lousewort",Species of Concern,34.1,0.848
Vascular Plant,Mimulus angustatus,Purplelip Pansy Monkeyflower,,21.7,49.85
Vascular Plant,Mimulus bicolor,Yellow And White Monkeyflower,,14.5,7.607
Vascular Plant,Mimulus bolanderi,Bolander's Monkeyflower,Species of Concern,25.7,1.127
Vascular Plant,Mimulus cardinalis,"Crimson Monkeyflower, Scarlet Monkeyflower, Scarlet Monkey-Flower",,387.6,0.045
Vascular Plant,Mimulus congdonii,Congdon's Monkeyflower,,115.2,8.508
Vascular Plant,Mimulus douglasii,Brownies,,13.8,96.863
Vascular Plant,Mimulus filicaulis,"Hetch Hetchy Monkey-Flower, Slenderstem Monkeyflower",Species of Concern,2.7,0.447
Vascular Plant,Mimulus inconspicuus,Smallflower Monkeyflower,,5.8,4.619
Vascular Plant,Mimulus kelloggii,Kellogg's Monkeyflower,Species of Concern,6.5,4.868
Vascular Plant,Mimulus laciniatus,Cutleaf Monkeyflower,,19.6,0.497
Vascular Plant,Mimulus layneae,Layne's Monkeyflower,,39.1,0.842
Vascular Plant,Mimulus leptaleus,"Least Monkeyflower, Slender Monkeyflower",Species of Concern,6.6,1814.259
Vascular Plant,Mimulus mephiticus,"Foul Odor Monkeyflower, Foul-Odor Monkeyflower",,13.7,0.006
Vascular Plant,Mimulus montioides,"Mointain Monkeyflower, Mountain Monkeyflower",Species of Concern,8.9,0.069
Vascular Plant,Mimulus palmeri,Palmer's Monkeyflower,,66.1,3.684
Vascular Plant,Mimulus pilosus,False Monkeyflower,,39.6,0.654
Vascular Plant,Mimulus primuloides,"Primrose Monkeyflower, Yellow Creeping Monkey-Flower",,17.5,0.652
Vascular Plant,Mimulus pulchellus,Yellowlip Pansy Monkeyflower,Endangered,22.3,13.308
Vascular Plant,Mimulus pulsiferae,Candelabrum Monkeyflower,,36.7,5.756
Vascular Plant,Mimulus tilingii,"Subalpine Monkeyflower, Subalpine Monkey-Flower, Tiling's Monkeyflower",,44.7,15.046
Vascular Plant,Mimulus torreyi,Torrey's Monkeyflower,,34.7,4.044
Vascular Plant,Mimulus viscidus,Sticky Monkeyflower,Species of Concern,102.2,0.313
Vascular Plant,Callitriche heterophylla var. bolanderi,Bolander's Water-Starwort,Species of Concern,8.8,0.085
Vascular Plant,Callitriche marginata,Winged Water-Starwort,Species of Concern,30.6,0.016
Vascular Plant,Collinsia bartsiifolia var. davidsonii,Davidson's Blue Eyed Mary,,42.7,1.255
Vascular Plant,Collinsia childii,Child's Blue Eyed Mary,,95.7,0.307
Vascular Plant,Collinsia heterophylla,Purple Chinese Houses,,19.2,27.262
Vascular Plant,Collinsia linearis,Narrowleaf Blue Eyed Mary,,129.0,0.301
Vascular Plant,Collinsia tinctoria,Sticky Chinese Houses,Species of Concern,30.5,3.442
Vascular Plant,Collinsia torreyi var. torreyi,"Torrey's Blue Eyed Mary, Torrey's Blue-Eyed Mary",Species of Concern,38.4,0.855
Vascular Plant,Collinsia torreyi var. wrightii,Wright's Blue Eyed Mary,Species of Concern,114.2,0.015
Vascular Plant,Digitalis purpurea,Purple Foxglove,,14.8,5.052
Vascular Plant,Gratiola ebracteata,Bractless Hedgehyssop,Species of Concern,42.5,48.516
Vascular Plant,Gratiola neglecta,"Clammy Hedgehyssop, Clammy Hedge-Hyssop, Drug Hedgehyssop, Hedge Hyssop, Neglected Hedgehyssop",,103.3,0.807
Vascular Plant,Limosella acaulis,Owyhee Mudwort,Threatened,116.7,0.277
Vascular Plant,Penstemon azureus var. angustissimus,Azure Penstemon,,75.0,152.369
Vascular Plant,Penstemon davidsonii var. davidsonii,Davidson's Penstemon,,105.4,2.148
Vascular Plant,Penstemon heterodoxus,"Sierra Beardtongue, Sierra Penstemon",Endangered,16.5,0.036
Vascular Plant,Penstemon heterodoxus var. heterodoxus,Sierra Beardtongue,,35.6,0.101
Vascular Plant,Penstemon heterophyllus var. purdyi,Purdy's Penstemon,,9.5,0.084
Vascular Plant,Penstemon procerus var. formosus,"Pincushion Beardtongue, Pincushion Penstemon",Species of Concern,14.1,1.537
Vascular Plant,Penstemon roezlii,Roezl's Penstemon,,34.1,0.367
Vascular Plant,Penstemon rostriflorus,"Beaked Beardtongue, Beakflower Penstemon, Bridges' Penstemon",,88.5,0.98
Vascular Plant,Penstemon rydbergii var. oreocharis,Herbaceous Penstemon,,9.5,2.903
Vascular Plant,Penstemon speciosus,"Prairie-Clover, Royal Penstemon",,258.9,3.811
Vascular Plant,Plantago erecta,Dotseed Plantain,,15.9,0.036
Vascular Plant,Veronica anagallis-aquatica,"Blue Water Speedwell, Water Speedwell",Endangered,18.9,2.966
Vascular Plant,Veronica cusickii,Cusick's Speedwell,,15.4,0.026
Vascular Plant,Veronica peregrina ssp. xalapensis,"Hairy Purslane Speedwell, Neckweed",,8.8,62.574
Vascular Plant,Veronica persica,"Bird-Eye Speedwell, Birdseye Speedwell, Persian Speedwell, Winter Speedwell",,137.1,0.18
Vascular Plant,Veronica serpyllifolia ssp. humifusa,"Brightblue Speedwell, Thyme-Leaf Speedwell",Threatened,55.0,0.087
Vascular Plant,Scrophularia californica ssp. floribunda,California Figwort,Species of Concern,132.3,3.044
Vascular Plant,Scrophularia desertorum,"Desert Figwort, Mountain Figwort",,76.7,0.023
Vascular Plant,Verbena hastata,"Blue Verbena, Blue Vervain, Simpler's-Joy, Swamp Verbena",Endangered,55.3,1.617
Vascular Plant,Verbena lasiostachys var. lasiostachys,Western Vervain,Species of Concern,68.2,16.235
Vascular Plant,Calycanthus occidentalis,"California Spicebush, California-Allspice, Western Sweetshrub",,26.5,0.367
